Date,Parameter,Value
2020-04-14T18:00:00.0000000Z,wind_speed,4.438436550234794
2020-04-14T21:00:00.0000000Z,wind_speed,4.413100309016703
2020-04-15T00:00:00.0000000Z,wind_speed,3.780088203807201
2020-04-15T03:00:00.0000000Z,wind_speed,3.9975638684908157
2020-04-15T06:00:00.0000000Z,wind_speed,5.497564764501066
2020-04-15T09:00:00.0000000Z,wind_speed,8.30074246870506
2020-04-15T12:00:00.0000000Z,wind_speed,8.417479180780905
2020-04-15T15:00:00.0000000Z,wind_speed,8.339548533333652
2020-04-15T18:00:00.0000000Z,wind_speed,8.309098872765325
2020-04-15T21:00:00.0000000Z,wind_speed,6.131482316903043
2020-04-16T00:00:00.0000000Z,wind_speed,5.230404331001094
2020-04-16T03:00:00.0000000Z,wind_speed,4.567744177735865
2020-04-16T06:00:00.0000000Z,wind_speed,6.601045050806905
2020-04-16T09:00:00.0000000Z,wind_speed,7.600774764884941
2020-04-16T12:00:00.0000000Z,wind_speed,7.080713314054153
2020-04-16T15:00:00.0000000Z,wind_speed,6.264658755015935
2020-04-16T18:00:00.0000000Z,wind_speed,6.2204853412546175
2020-04-16T21:00:00.0000000Z,wind_speed,6.484901646830455
2020-04-17T00:00:00.0000000Z,wind_speed,7.178106712033307
2020-04-17T03:00:00.0000000Z,wind_speed,6.73476030898874
2020-04-17T06:00:00.0000000Z,wind_speed,4.922800103535607
2020-04-17T09:00:00.0000000Z,wind_speed,6.416627403864648
2020-04-17T12:00:00.0000000Z,wind_speed,5.790850431914977
2020-04-17T15:00:00.0000000Z,wind_speed,6.224367518573332
2020-04-17T18:00:00.0000000Z,wind_speed,5.837887066113351
2020-04-17T21:00:00.0000000Z,wind_speed,4.928814219049376
2020-04-18T00:00:00.0000000Z,wind_speed,5.131266370459877
2020-04-18T03:00:00.0000000Z,wind_speed,4.414651914443031
2020-04-18T06:00:00.0000000Z,wind_speed,5.047941026895845
2020-04-18T09:00:00.0000000Z,wind_speed,4.864539908647999
2020-04-18T12:00:00.0000000Z,wind_speed,5.313958283012256
2020-04-18T15:00:00.0000000Z,wind_speed,3.3811875172141015
2020-04-18T18:00:00.0000000Z,wind_speed,3.452908234404773
2020-04-18T21:00:00.0000000Z,wind_speed,3.557134925555272
2020-04-19T00:00:00.0000000Z,wind_speed,3.8077875515228556
2020-04-19T03:00:00.0000000Z,wind_speed,3.65317245145887
2020-04-19T06:00:00.0000000Z,wind_speed,4.383729815547913
2020-04-19T09:00:00.0000000Z,wind_speed,4.068502487369325
2020-04-19T12:00:00.0000000Z,wind_speed,3.3483880117254063
2020-04-19T15:00:00.0000000Z,wind_speed,2.0420715477921663
2020-04-19T18:00:00.0000000Z,wind_speed,2.06887079955506
2020-04-19T21:00:00.0000000Z,wind_speed,2.179671144118918
2020-04-20T00:00:00.0000000Z,wind_speed,1.7852691474927473
2020-04-20T03:00:00.0000000Z,wind_speed,1.5271172656855148
2020-04-20T06:00:00.0000000Z,wind_speed,1.8627599933252716
2020-04-20T09:00:00.0000000Z,wind_speed,2.7606934810925066
2020-04-20T12:00:00.0000000Z,wind_speed,2.898262307566235
2020-04-20T15:00:00.0000000Z,wind_speed,1.908723351771578
2020-04-20T18:00:00.0000000Z,wind_speed,2.83386007884427
2020-04-20T21:00:00.0000000Z,wind_speed,5.40963031484595
2020-04-21T00:00:00.0000000Z,wind_speed,6.998291606247487
2020-04-21T03:00:00.0000000Z,wind_speed,7.742640447503202
2020-04-21T06:00:00.0000000Z,wind_speed,4.615915595636893
2020-04-21T09:00:00.0000000Z,wind_speed,5.672617522938742
2020-04-21T12:00:00.0000000Z,wind_speed,5.257997956839049
2020-04-21T15:00:00.0000000Z,wind_speed,3.8373744742440046
2020-04-21T18:00:00.0000000Z,wind_speed,3.7780787808563754
2020-04-21T21:00:00.0000000Z,wind_speed,3.6720256327246217
2020-04-22T00:00:00.0000000Z,wind_speed,3.038743515152744
2020-04-22T03:00:00.0000000Z,wind_speed,2.713236424023245
2020-04-22T06:00:00.0000000Z,wind_speed,2.0146948734498547
2020-04-22T09:00:00.0000000Z,wind_speed,4.372050870680056
2020-04-22T12:00:00.0000000Z,wind_speed,6.152459219208695
2020-04-22T15:00:00.0000000Z,wind_speed,8.109522892564623
2020-04-22T18:00:00.0000000Z,wind_speed,7.852153958720361
2020-04-22T21:00:00.0000000Z,wind_speed,8.12479010403568
2020-04-23T00:00:00.0000000Z,wind_speed,6.614392180023839
2020-04-23T03:00:00.0000000Z,wind_speed,5.853529536229448
2020-04-23T06:00:00.0000000Z,wind_speed,6.2605936547015855
2020-04-23T09:00:00.0000000Z,wind_speed,6.14028551957842
2020-04-23T12:00:00.0000000Z,wind_speed,4.397296092758643
2020-04-23T15:00:00.0000000Z,wind_speed,4.995293602175144
2020-04-23T18:00:00.0000000Z,wind_speed,3.6506597247731767
2020-04-23T21:00:00.0000000Z,wind_speed,3.3583450333494125
2020-04-24T00:00:00.0000000Z,wind_speed,2.329344112266392
2020-04-24T03:00:00.0000000Z,wind_speed,3.0230097698759204
2020-04-24T06:00:00.0000000Z,wind_speed,3.4988738942168007
2020-04-24T09:00:00.0000000Z,wind_speed,3.9800144337656462
2020-04-24T12:00:00.0000000Z,wind_speed,5.015747137341652
2020-04-24T15:00:00.0000000Z,wind_speed,2.0818240482242
2020-04-24T18:00:00.0000000Z,wind_speed,1.9604456272199986
2020-04-24T21:00:00.0000000Z,wind_speed,4.093576095872892
2020-04-25T00:00:00.0000000Z,wind_speed,5.384258969882898
2020-04-25T03:00:00.0000000Z,wind_speed,5.8516825566346276
2020-04-25T06:00:00.0000000Z,wind_speed,5.657619083956152
2020-04-25T09:00:00.0000000Z,wind_speed,7.881958561915525
2020-04-25T12:00:00.0000000Z,wind_speed,6.518529347857697
2020-04-25T15:00:00.0000000Z,wind_speed,2.285850532926338
2020-04-25T18:00:00.0000000Z,wind_speed,4.181108725061313
2020-04-25T21:00:00.0000000Z,wind_speed,6.020130938434904
2020-04-26T00:00:00.0000000Z,wind_speed,6.296031555884404
2020-04-26T03:00:00.0000000Z,wind_speed,6.481663428851008
2020-04-26T06:00:00.0000000Z,wind_speed,6.7088605056851325
2020-04-26T09:00:00.0000000Z,wind_speed,7.580326506397523
2020-04-26T12:00:00.0000000Z,wind_speed,7.058781796005507
2020-04-26T15:00:00.0000000Z,wind_speed,4.508779848118835
2020-04-26T18:00:00.0000000Z,wind_speed,4.504871921664783
2020-04-26T21:00:00.0000000Z,wind_speed,4.313435168294347
2020-04-27T00:00:00.0000000Z,wind_speed,4.083309454608134
2020-04-27T03:00:00.0000000Z,wind_speed,3.72365202090254
2020-04-27T06:00:00.0000000Z,wind_speed,3.1729003943339724
2020-04-27T09:00:00.0000000Z,wind_speed,3.3165866994882465
2020-04-27T12:00:00.0000000Z,wind_speed,2.601492232130326
2020-04-27T15:00:00.0000000Z,wind_speed,3.215351658651812
2020-04-27T18:00:00.0000000Z,wind_speed,3.650074358913551
2020-04-27T21:00:00.0000000Z,wind_speed,3.194352529631859
2020-04-28T00:00:00.0000000Z,wind_speed,2.464670919136517
2020-04-28T03:00:00.0000000Z,wind_speed,2.6958456705558
2020-04-28T06:00:00.0000000Z,wind_speed,3.134328978482493
2020-04-28T09:00:00.0000000Z,wind_speed,6.538414462794056
2020-04-28T12:00:00.0000000Z,wind_speed,7.605636883548331
2020-04-28T15:00:00.0000000Z,wind_speed,6.405604712137615
2020-04-28T18:00:00.0000000Z,wind_speed,4.4914172517653626
2020-04-28T21:00:00.0000000Z,wind_speed,4.759908940500293
2020-04-29T00:00:00.0000000Z,wind_speed,4.718056764102561
2020-04-29T03:00:00.0000000Z,wind_speed,4.403522643161602
2020-04-29T06:00:00.0000000Z,wind_speed,4.895709774363362
2020-04-29T09:00:00.0000000Z,wind_speed,5.6344547616189935
2020-04-29T12:00:00.0000000Z,wind_speed,5.814879843003947
2020-04-29T15:00:00.0000000Z,wind_speed,6.6806230551886205
2020-04-29T18:00:00.0000000Z,wind_speed,8.139514557562695
2020-04-29T21:00:00.0000000Z,wind_speed,5.371103110175045
2020-04-30T00:00:00.0000000Z,wind_speed,4.963818398513863
2020-04-30T03:00:00.0000000Z,wind_speed,4.379500157304658
2020-04-30T06:00:00.0000000Z,wind_speed,4.338652191676602
2020-04-30T09:00:00.0000000Z,wind_speed,7.055190968609305
2020-04-30T12:00:00.0000000Z,wind_speed,6.402668356794143
2020-04-30T15:00:00.0000000Z,wind_speed,4.053984094390242
2020-04-30T18:00:00.0000000Z,wind_speed,2.248409658904432
2020-04-30T21:00:00.0000000Z,wind_speed,1.6575557195227966
2020-05-01T00:00:00.0000000Z,wind_speed,1.4567859677030626
2020-05-01T03:00:00.0000000Z,wind_speed,2.8311216941042603
2020-05-01T06:00:00.0000000Z,wind_speed,3.9176569417664178
2020-05-01T09:00:00.0000000Z,wind_speed,3.715069567788616
2020-05-01T12:00:00.0000000Z,wind_speed,2.143147804614471
2020-05-01T15:00:00.0000000Z,wind_speed,5.615814981045187
2020-05-01T18:00:00.0000000Z,wind_speed,6.122097604492527
2020-05-01T21:00:00.0000000Z,wind_speed,5.509096891721462
2020-05-02T00:00:00.0000000Z,wind_speed,5.246503209531002
2020-05-02T03:00:00.0000000Z,wind_speed,5.400401637618035
2020-05-02T06:00:00.0000000Z,wind_speed,5.626905139544837
2020-05-02T09:00:00.0000000Z,wind_speed,4.818984183898198
2020-05-02T12:00:00.0000000Z,wind_speed,4.072249986921304
2020-05-02T15:00:00.0000000Z,wind_speed,3.1871466828870356
2020-05-02T18:00:00.0000000Z,wind_speed,2.1847520279711
2020-05-02T21:00:00.0000000Z,wind_speed,2.2242703050553865
2020-05-03T00:00:00.0000000Z,wind_speed,2.3109813278411577
2020-05-03T03:00:00.0000000Z,wind_speed,2.379291458865969
2020-05-03T06:00:00.0000000Z,wind_speed,3.084572990180517
2020-05-03T09:00:00.0000000Z,wind_speed,3.1164195348814836
2020-05-03T12:00:00.0000000Z,wind_speed,3.106108576472808
2020-05-03T15:00:00.0000000Z,wind_speed,1.7068090609666813
2020-05-03T18:00:00.0000000Z,wind_speed,2.6805078200947916
2020-05-03T21:00:00.0000000Z,wind_speed,2.4858175437620624
2020-05-04T00:00:00.0000000Z,wind_speed,2.533573830673369
2020-05-04T03:00:00.0000000Z,wind_speed,3.174734483200277
2020-05-04T06:00:00.0000000Z,wind_speed,3.7897714539690943
2020-05-04T09:00:00.0000000Z,wind_speed,4.022825202638918
2020-05-04T12:00:00.0000000Z,wind_speed,3.680006314208418
2020-05-04T15:00:00.0000000Z,wind_speed,2.621052790583721
2020-05-04T18:00:00.0000000Z,wind_speed,2.8450031682482
2020-05-04T21:00:00.0000000Z,wind_speed,2.7860877478575587
2020-05-05T00:00:00.0000000Z,wind_speed,3.615087701078715
2020-05-05T03:00:00.0000000Z,wind_speed,4.846635450188444
2020-05-05T06:00:00.0000000Z,wind_speed,5.8853884055993255
2020-05-05T09:00:00.0000000Z,wind_speed,5.95541626854742
2020-05-05T12:00:00.0000000Z,wind_speed,5.559789897814802
2020-05-05T15:00:00.0000000Z,wind_speed,4.642442627520049
2020-05-05T18:00:00.0000000Z,wind_speed,4.428228411874416
2020-05-05T21:00:00.0000000Z,wind_speed,4.738087894436464
2020-05-06T00:00:00.0000000Z,wind_speed,4.616294342140778
2020-05-06T03:00:00.0000000Z,wind_speed,5.548943678886361
2020-05-06T06:00:00.0000000Z,wind_speed,5.977729002929506
2020-05-06T09:00:00.0000000Z,wind_speed,5.239286324285881
2020-05-06T12:00:00.0000000Z,wind_speed,6.34280396728982
2020-05-06T15:00:00.0000000Z,wind_speed,6.130966638289819
2020-05-06T18:00:00.0000000Z,wind_speed,4.147193227552917
2020-05-06T21:00:00.0000000Z,wind_speed,3.1617695147613145
2020-05-07T00:00:00.0000000Z,wind_speed,3.769408728552876
2020-05-07T03:00:00.0000000Z,wind_speed,4.167252906537342
2020-05-07T06:00:00.0000000Z,wind_speed,4.976709977622314
2020-05-07T09:00:00.0000000Z,wind_speed,5.461154731032561
2020-05-07T12:00:00.0000000Z,wind_speed,4.220602777383031
2020-05-07T15:00:00.0000000Z,wind_speed,4.899776508206349
2020-05-07T18:00:00.0000000Z,wind_speed,2.0523379025302333
2020-05-07T21:00:00.0000000Z,wind_speed,2.3246738223957926
2020-05-08T00:00:00.0000000Z,wind_speed,2.068620411662028
2020-05-08T03:00:00.0000000Z,wind_speed,1.6686285526786673
2020-05-08T06:00:00.0000000Z,wind_speed,3.1708494827926508
2020-05-08T09:00:00.0000000Z,wind_speed,4.131217100456092
2020-05-08T12:00:00.0000000Z,wind_speed,4.471003697532004
2020-05-08T15:00:00.0000000Z,wind_speed,3.195687241803207
2020-05-08T18:00:00.0000000Z,wind_speed,2.549938144083186
2020-05-08T21:00:00.0000000Z,wind_speed,2.3275840614607457
2020-05-09T00:00:00.0000000Z,wind_speed,1.55595130903285
2020-05-09T03:00:00.0000000Z,wind_speed,2.2543138582750526
2020-05-09T06:00:00.0000000Z,wind_speed,3.645826105516406
2020-05-09T09:00:00.0000000Z,wind_speed,3.3179738607557168
2020-05-09T12:00:00.0000000Z,wind_speed,1.1880579517178498
2020-05-09T15:00:00.0000000Z,wind_speed,2.3826296192172953
2020-05-09T18:00:00.0000000Z,wind_speed,2.5199126746570593
2020-05-09T21:00:00.0000000Z,wind_speed,4.737861550323294
2020-05-10T00:00:00.0000000Z,wind_speed,5.969145261558071
2020-05-10T03:00:00.0000000Z,wind_speed,5.914446409382785
2020-05-10T06:00:00.0000000Z,wind_speed,6.534347961446996
2020-05-10T09:00:00.0000000Z,wind_speed,6.0234962019650595
2020-05-10T12:00:00.0000000Z,wind_speed,5.295635146711076
2020-05-10T15:00:00.0000000Z,wind_speed,4.2106996974736095
2020-05-10T18:00:00.0000000Z,wind_speed,3.495059016849216
2020-05-10T21:00:00.0000000Z,wind_speed,2.8251261741385285
2020-05-11T00:00:00.0000000Z,wind_speed,3.2009956388341436
2020-05-11T03:00:00.0000000Z,wind_speed,3.35898195208207
2020-05-11T06:00:00.0000000Z,wind_speed,3.997795602206254
2020-05-11T09:00:00.0000000Z,wind_speed,4.050088114472792
2020-05-11T12:00:00.0000000Z,wind_speed,3.2477183254856037
2020-05-11T15:00:00.0000000Z,wind_speed,1.6084527139417566
2020-05-11T18:00:00.0000000Z,wind_speed,1.141761012937077
2020-05-11T21:00:00.0000000Z,wind_speed,1.7105321671626128
2020-05-12T00:00:00.0000000Z,wind_speed,2.2005154477814153
2020-05-12T03:00:00.0000000Z,wind_speed,2.8108138598858265
2020-05-12T06:00:00.0000000Z,wind_speed,2.876493370806721
2020-05-12T09:00:00.0000000Z,wind_speed,2.207781524664538
2020-05-12T12:00:00.0000000Z,wind_speed,2.8255512713772832
2020-05-12T15:00:00.0000000Z,wind_speed,2.334009969777763
2020-05-12T18:00:00.0000000Z,wind_speed,3.4863681862698375
2020-05-12T21:00:00.0000000Z,wind_speed,4.07664506138712
2020-05-13T00:00:00.0000000Z,wind_speed,5.272210170706284
2020-05-13T03:00:00.0000000Z,wind_speed,5.439320785375449
2020-05-13T06:00:00.0000000Z,wind_speed,5.507017407480495
2020-05-13T09:00:00.0000000Z,wind_speed,6.8047042648786595
2020-05-13T12:00:00.0000000Z,wind_speed,5.903840576597234
2020-05-13T15:00:00.0000000Z,wind_speed,7.133046343099268
2020-05-13T18:00:00.0000000Z,wind_speed,6.074909667635124
2020-05-13T21:00:00.0000000Z,wind_speed,5.712263529538078
2020-05-14T00:00:00.0000000Z,wind_speed,4.832679005137911
2020-05-14T03:00:00.0000000Z,wind_speed,4.6917604780540625
2020-05-14T06:00:00.0000000Z,wind_speed,4.277194770445568
2020-05-14T09:00:00.0000000Z,wind_speed,3.39662454781575
2020-05-14T12:00:00.0000000Z,wind_speed,3.118794529266206
2020-05-14T15:00:00.0000000Z,wind_speed,3.4465891382923015
2020-05-14T18:00:00.0000000Z,wind_speed,1.207927837185558
2020-05-14T21:00:00.0000000Z,wind_speed,1.9636682145947935
2020-05-15T00:00:00.0000000Z,wind_speed,2.4412891253399365
2020-05-15T03:00:00.0000000Z,wind_speed,2.9432347969387376
2020-05-15T06:00:00.0000000Z,wind_speed,4.387951476164987
2020-05-15T09:00:00.0000000Z,wind_speed,7.608963071613832
2020-05-15T12:00:00.0000000Z,wind_speed,6.381114836943977
2020-05-15T15:00:00.0000000Z,wind_speed,4.710395565261046
2020-05-15T18:00:00.0000000Z,wind_speed,6.259241290425813
2020-05-15T21:00:00.0000000Z,wind_speed,7.053089032165396
2020-05-16T00:00:00.0000000Z,wind_speed,6.545166452754941
2020-05-16T03:00:00.0000000Z,wind_speed,5.446635283087962
2020-05-16T06:00:00.0000000Z,wind_speed,5.07136635334811
2020-05-16T09:00:00.0000000Z,wind_speed,4.708945714620809
2020-05-16T12:00:00.0000000Z,wind_speed,4.092695148695256
2020-05-16T15:00:00.0000000Z,wind_speed,2.4609657042046496
2020-05-16T18:00:00.0000000Z,wind_speed,2.087936378469871
2020-05-16T21:00:00.0000000Z,wind_speed,2.3332341865305604
2020-05-17T00:00:00.0000000Z,wind_speed,2.3217975775971653
2020-05-17T03:00:00.0000000Z,wind_speed,3.1411085043730083
2020-05-17T06:00:00.0000000Z,wind_speed,3.365769795852584
2020-05-17T09:00:00.0000000Z,wind_speed,4.035298104245
2020-05-17T12:00:00.0000000Z,wind_speed,4.104803958703259
2020-05-17T15:00:00.0000000Z,wind_speed,2.1766603694950044
2020-05-17T18:00:00.0000000Z,wind_speed,1.9967956268936748
2020-05-17T21:00:00.0000000Z,wind_speed,2.4170899923008013
2020-05-18T00:00:00.0000000Z,wind_speed,2.362683853960391
2020-05-18T03:00:00.0000000Z,wind_speed,3.211974016052143
2020-05-18T06:00:00.0000000Z,wind_speed,3.3082433967620934
2020-05-18T09:00:00.0000000Z,wind_speed,3.1023257416883094
2020-05-18T12:00:00.0000000Z,wind_speed,2.292475346925814
2020-05-18T15:00:00.0000000Z,wind_speed,2.05247206054534
2020-05-18T18:00:00.0000000Z,wind_speed,1.9959980276167495
2020-05-18T21:00:00.0000000Z,wind_speed,2.0157358600567186
2020-05-19T00:00:00.0000000Z,wind_speed,2.3254063876781794
2020-05-19T03:00:00.0000000Z,wind_speed,2.5900440000902547
2020-05-19T06:00:00.0000000Z,wind_speed,1.1670987136094875
2020-05-19T09:00:00.0000000Z,wind_speed,8.147851454552033
2020-05-19T12:00:00.0000000Z,wind_speed,8.849176959313112
2020-05-19T15:00:00.0000000Z,wind_speed,7.491161667571328
2020-05-19T18:00:00.0000000Z,wind_speed,6.043600933225468
2020-05-19T21:00:00.0000000Z,wind_speed,6.941846111361059
2020-05-20T00:00:00.0000000Z,wind_speed,7.730991587381383
2020-05-20T03:00:00.0000000Z,wind_speed,7.27148862920747
2020-05-20T06:00:00.0000000Z,wind_speed,8.054661435939266
2020-05-20T09:00:00.0000000Z,wind_speed,7.04165310106676
2020-05-20T12:00:00.0000000Z,wind_speed,5.687394842620964
2020-05-20T15:00:00.0000000Z,wind_speed,3.9580861004001013
2020-05-20T18:00:00.0000000Z,wind_speed,2.257969169185823
2020-05-20T21:00:00.0000000Z,wind_speed,1.7059328663332893
2020-05-21T00:00:00.0000000Z,wind_speed,1.8177841884245296
2020-05-21T03:00:00.0000000Z,wind_speed,1.6503540179540128
2020-05-21T06:00:00.0000000Z,wind_speed,1.1949086737170949
2020-05-21T09:00:00.0000000Z,wind_speed,1.632227127780176
2020-05-21T12:00:00.0000000Z,wind_speed,3.4465202760626874
2020-05-21T15:00:00.0000000Z,wind_speed,2.508329847459308
2020-05-21T18:00:00.0000000Z,wind_speed,2.108428580327451
2020-05-21T21:00:00.0000000Z,wind_speed,4.131830202500438
2020-05-22T00:00:00.0000000Z,wind_speed,4.814116539341504
2020-05-22T03:00:00.0000000Z,wind_speed,4.362364380489366
2020-05-22T06:00:00.0000000Z,wind_speed,4.384383926679324
2020-05-22T09:00:00.0000000Z,wind_speed,4.781602255193405
2020-05-22T12:00:00.0000000Z,wind_speed,5.082145006740199
2020-05-22T15:00:00.0000000Z,wind_speed,2.748393863861045
2020-05-22T18:00:00.0000000Z,wind_speed,3.3779306027114924
2020-05-22T21:00:00.0000000Z,wind_speed,2.3571844841958147
2020-05-23T00:00:00.0000000Z,wind_speed,1.7939703143616856
2020-05-23T03:00:00.0000000Z,wind_speed,2.653999485675857
2020-05-23T06:00:00.0000000Z,wind_speed,3.4312182217471436
2020-05-23T09:00:00.0000000Z,wind_speed,4.1523661910616365
2020-05-23T12:00:00.0000000Z,wind_speed,5.143525688963401
2020-05-23T15:00:00.0000000Z,wind_speed,4.673956218726614
2020-05-23T18:00:00.0000000Z,wind_speed,5.116514422315234
2020-05-23T21:00:00.0000000Z,wind_speed,4.942762070653074
2020-05-24T00:00:00.0000000Z,wind_speed,3.9217654042383283
2020-05-24T03:00:00.0000000Z,wind_speed,1.2161767089067475
2020-05-24T06:00:00.0000000Z,wind_speed,6.920757682065959
2020-05-24T09:00:00.0000000Z,wind_speed,6.907836514043225
2020-05-24T12:00:00.0000000Z,wind_speed,5.596021250063819
2020-05-24T15:00:00.0000000Z,wind_speed,3.7548517713227767
2020-05-24T18:00:00.0000000Z,wind_speed,2.3936005123409716
2020-05-24T21:00:00.0000000Z,wind_speed,1.86760557785645
2020-05-25T00:00:00.0000000Z,wind_speed,2.5952847365013607
2020-05-25T03:00:00.0000000Z,wind_speed,3.7495971691313428
2020-05-25T06:00:00.0000000Z,wind_speed,4.195241954865033
2020-05-25T09:00:00.0000000Z,wind_speed,4.886330609206654
2020-05-25T12:00:00.0000000Z,wind_speed,3.7698683465907794
2020-05-25T15:00:00.0000000Z,wind_speed,1.085340472520636
2020-05-25T18:00:00.0000000Z,wind_speed,2.296749021824099
2020-05-25T21:00:00.0000000Z,wind_speed,2.4155837909321676
2020-05-26T00:00:00.0000000Z,wind_speed,2.462591176833299
2020-05-26T03:00:00.0000000Z,wind_speed,3.7078560167997434
2020-05-26T06:00:00.0000000Z,wind_speed,4.57286565802113
2020-05-26T09:00:00.0000000Z,wind_speed,6.237825903731129
2020-05-26T12:00:00.0000000Z,wind_speed,6.844206857412709
2020-05-26T15:00:00.0000000Z,wind_speed,6.314021824547927
2020-05-26T18:00:00.0000000Z,wind_speed,6.5601535430440645
2020-05-26T21:00:00.0000000Z,wind_speed,4.851003047104511
2020-05-27T00:00:00.0000000Z,wind_speed,4.729518686674282
2020-05-27T03:00:00.0000000Z,wind_speed,3.908024912431302
2020-05-27T06:00:00.0000000Z,wind_speed,4.8736712346218045
2020-05-27T09:00:00.0000000Z,wind_speed,5.360774858191359
2020-05-27T12:00:00.0000000Z,wind_speed,5.27153013993465
2020-05-27T15:00:00.0000000Z,wind_speed,4.76357459120743
2020-05-27T18:00:00.0000000Z,wind_speed,3.7393378060634
2020-05-27T21:00:00.0000000Z,wind_speed,3.358930774797419
2020-05-28T00:00:00.0000000Z,wind_speed,1.9382006107255074
2020-05-28T03:00:00.0000000Z,wind_speed,2.4124949770874125
2020-05-28T06:00:00.0000000Z,wind_speed,3.2821459885463087
2020-05-28T09:00:00.0000000Z,wind_speed,3.0964028394437317
2020-05-28T12:00:00.0000000Z,wind_speed,2.471154410624666
2020-05-28T15:00:00.0000000Z,wind_speed,2.0196090831747178
2020-05-28T18:00:00.0000000Z,wind_speed,2.15042322400783
2020-05-28T21:00:00.0000000Z,wind_speed,1.9294424793175267
2020-05-29T00:00:00.0000000Z,wind_speed,1.4348577449573365
2020-05-29T03:00:00.0000000Z,wind_speed,1.7326861816876207
2020-05-29T06:00:00.0000000Z,wind_speed,3.3344759708592284
2020-05-29T09:00:00.0000000Z,wind_speed,3.599770343697394
2020-05-29T12:00:00.0000000Z,wind_speed,3.1230951851697224
2020-05-29T15:00:00.0000000Z,wind_speed,2.0242282981118365
2020-05-29T18:00:00.0000000Z,wind_speed,2.3897053742204886
2020-05-29T21:00:00.0000000Z,wind_speed,2.4145677801858723
2020-05-30T00:00:00.0000000Z,wind_speed,2.383416402830248
2020-05-30T03:00:00.0000000Z,wind_speed,2.8926031547956494
2020-05-30T06:00:00.0000000Z,wind_speed,4.223755904749646
2020-05-30T09:00:00.0000000Z,wind_speed,5.0038598168602935
2020-05-30T12:00:00.0000000Z,wind_speed,4.507252424549864
2020-05-30T15:00:00.0000000Z,wind_speed,2.007624325717694
2020-05-30T18:00:00.0000000Z,wind_speed,2.705075552826865
2020-05-30T21:00:00.0000000Z,wind_speed,1.3969269455498368
2020-05-31T00:00:00.0000000Z,wind_speed,1.2853541843291334
2020-05-31T03:00:00.0000000Z,wind_speed,2.4869372588752268
2020-05-31T06:00:00.0000000Z,wind_speed,2.6440051192705667
2020-05-31T09:00:00.0000000Z,wind_speed,5.783108479863756
2020-05-31T12:00:00.0000000Z,wind_speed,5.527185278561132
2020-05-31T15:00:00.0000000Z,wind_speed,5.226241907535963
2020-05-31T18:00:00.0000000Z,wind_speed,3.8333048845750612
2020-05-31T21:00:00.0000000Z,wind_speed,4.981361737898414
